ExtractedComposition_id,lower_wf_analysis,central_wf_analysis,upper_wf_analysis
5651242,,3.2e-06,
5640206,,8e-07,
5629270,,5.8e-05,
5601647,,5.3e-05,
5656827,,1.27e-05,
5623719,,3e-07,
5612683,,0.0949094,
5590611,,4e-07,
5645791,,2e-06,
5634755,,1.4e-05,
5607354,,3.18e-05,
5662534,,0.0002336,
5618390,,7e-07,
5596318,,4.34e-05,
5651498,,2.3e-05,
5640462,,0.8973563,
5586945,,6.7e-06,
5629181,,2.6e-06,
5601558,,5.69e-05,
5656738,,1e-07,
5623630,,2.6e-06,
5612594,,3.29e-05,
5590522,,1.37e-05,
5645702,,4.59e-05,
5634666,,2.8e-06,
5607265,,0.0003467,
5662445,,5.26e-05,
5618301,,3e-07,
5596229,,0.9618688,
5651409,,3.76e-05,
5640373,,3.4e-06,
5629437,,0.0018456,
5586856,,2.2e-06,
5629092,,7e-07,
5601469,,0.0005436,
5656649,,3.8e-06,
5623541,,1e-07,
5612505,,7e-07,
5590433,,3.71e-05,
5645613,,8e-07,
5634577,,8.9e-06,
5607176,,1e-07,
5662356,,0.0002892,
5618212,,5e-07,
5596140,,0.1836369,
5651320,,4.12e-05,
5640284,,6.03e-05,
5629348,,7e-06,
5586767,,2.1e-06,
5587023,,0.0018598,
5601380,,5.3e-06,
5656560,,0.8652429,
5623452,,5.86e-05,
5612416,,5.7e-06,
5590344,,0.0014512,
5645524,,2.1e-06,
5634488,,1.01e-05,
5607087,,0.9964399,
5662267,,3.97e-05,
5618123,,5.7e-05,
5596051,,0.0002668,
5651231,,8.34e-05,
5640195,,3.13e-05,
5629259,,3.37e-05,
5601636,,0.0005497,
5656816,,3.94e-05,
5623708,,1.16e-05,
5612672,,2.5e-06,
5590600,,9.7e-05,
5645780,,0.0001269,
5634744,,0.0,
5607343,,0.0016777,
5662523,,0.0,
5618379,,7.4e-06,
5596307,,0.0001706,
5651487,,0.2342271,
5640451,,5.65e-05,
5586934,,0.8112962,
5629170,,1.21e-05,
5601547,,0.1190814,
5656727,,1e-06,
5623619,,2.21e-05,
5612583,,0.0564104,
5590511,,8.61e-05,
5645691,,0.0001043,
5634655,,6.04e-05,
5607254,,1.15e-05,
5662434,,1e-07,
5618290,,1.2e-06,
5596218,,8.8e-05,
5651398,,2e-07,
5640362,,0.0,
5629426,,8.1e-06,
5586845,,0.0001437,
5601458,,4e-07,
5656638,,2.5e-05,
5623530,,6e-07,
5612494,,1.66e-05,
5590422,,1e-07,
5645602,,1.88e-05,
5634566,,3e-07,
5607165,,2.7e-06,
5662345,,1.88e-05,
5618201,,1.97e-05,
5596129,,8.16e-05,
5651309,,6e-07,
5640273,,2e-07,
5629337,,5.05e-05,
5586756,,0.0001488,
5587012,,8.86e-05,
5601369,,0.0001609,
5656549,,3.6e-06,
5623441,,1.1e-06,
5612405,,1.27e-05,
5590333,,2e-07,
5645513,,9e-06,
5634477,,3e-07,
5607076,,4e-07,
5662256,,0.0001576,
5618112,,5e-07,
5596040,,1e-06,
5651220,,4e-07,
5640184,,5e-07,
5629248,,0.0002533,
5601625,,0.0,
5656805,,7e-07,
5623697,,0.0001502,
5612661,,4.19e-05,
5590589,,3e-07,
5645769,,9.1e-05,
5634733,,1.9e-06,
5607332,,7e-07,
5662512,,2.7e-06,
5618368,,0.1252856,
5596296,,0.6607535,
5651476,,3e-06,
5640440,,0.0028233,
5586923,,0.0002319,
5629159,,3.89e-05,
5601536,,1.31e-05,
5656716,,8.9e-06,
5623608,,0.0001855,
5612572,,6e-07,
5590500,,0.0011369,
5645680,,5.54e-05,
5634644,,4e-07,
5607243,,0.0001074,
5662423,,7.45e-05,
5618279,,8.7e-06,
5596207,,0.0008285,
5651387,,5.5e-06,
5640351,,9.7e-06,
5629415,,4.88e-05,
5586834,,2.1e-06,
5601447,,2.09e-05,
5656627,,0.1315944,
5623519,,1.15e-05,
5612483,,0.0002153,
5590411,,9e-07,
5645591,,0.1111676,
5634555,,1.69e-05,
5607154,,0.0002361,
5662334,,3e-07,
5618190,,0.0001461,
5596118,,0.6763724,
5651298,,7.1e-06,
5640262,,1.6e-06,
5629326,,1e-07,
5586745,,4.49e-05,
5587001,,1.7e-05,
5601358,,1e-07,
5656538,,0.1332025,
5623430,,0.000119,
5612394,,6.44e-05,
5590322,,5.4e-06,
5645502,,4.25e-05,
5634466,,0.0001181,
5607065,,5.9e-06,
5662245,,1e-07,
5618101,,2.25e-05,
5596029,,7.58e-05,
5651209,,8.1e-06,
5640173,,2.13e-05,
5629237,,0.0042052,
5601614,,3e-07,
5656794,,3.29e-05,
5623686,,0.0,
5612650,,0.0006696,
5590578,,1.21e-05,
5645758,,0.0443981,
5634722,,1.79e-05,
5607321,,1.78e-05,
5662501,,1.35e-05,
5618357,,2e-07,
5596285,,7.98e-05,
5651465,,9.15e-05,
5640429,,2.14e-05,
5586912,,3.82e-05,
5629148,,0.0002703,
5601525,,1e-07,
5656705,,3.58e-05,
5623597,,4e-07,
5612561,,1.87e-05,
5590489,,2e-07,
5645669,,0.9380563,
5634633,,0.0001941,
5607232,,0.8876551,
5662412,,1e-07,
5618268,,0.0004038,
5596196,,2.54e-05,
5651376,,0.0001317,
5640340,,0.000292,
5629404,,1e-07,
5586823,,0.0001451,
5587079,,0.0001373,
5601436,,0.0002089,
5656616,,1e-07,
5623508,,0.0001484,
5612472,,2e-07,
5590400,,3.37e-05,
5645580,,9e-07,
5634544,,9.1e-06,
5607143,,1.89e-05,
5662323,,3.7e-05,
5618179,,1.93e-05,
5596107,,0.0001086,
5651287,,0.0002347,
5640251,,2e-07,
5629315,,3.4e-06,
5586734,,2e-07,
5586990,,8e-07,
5601347,,5.5e-06,
5656527,,6e-06,
5623419,,1.3e-06,
5612383,,0.0002525,
5590311,,4.79e-05,
5645491,,0.0003538,
5634455,,9.2e-06,
5607054,,0.0005402,
5662234,,2.42e-05,
5618090,,6.95e-05,
5596018,,0.0563868,
5651198,,0.0002836,
5640162,,0.8619548,
5629226,,4e-07,
5601603,,8.7e-06,
5656783,,0.0,
5623675,,3e-07,
5612639,,2.5e-06,
5590567,,0.1868074,
5645747,,0.0387396,
5634711,,0.0,
5607310,,0.0,
5662490,,0.0001581,
5618346,,1.5e-06,
5596274,,0.0005636,
5651454,,5e-07,
5640418,,3e-07,
5586901,,2.3e-06,
5629137,,8.9e-06,
5601514,,2.17e-05,
5656694,,1e-07,
5623586,,2.3e-06,
5612550,,8.63e-05,
5590478,,9e-07,
5645658,,1.5e-06,
5634622,,4.34e-05,
5607221,,6e-07,
5662401,,2.68e-05,
5618257,,2e-07,
5596185,,4.8e-06,
5651365,,1.2e-06,
5640329,,4e-07,
5629393,,3.5e-06,
5586812,,2e-06,
5587068,,4.47e-05,
5601425,,1e-07,
5656605,,1.4e-06,
5623497,,1e-07,
5612461,,2.1e-06,
5590389,,1e-07,
5645569,,6.1e-06,
5634533,,6e-07,
5607132,,0.0001791,
5662312,,0.0,
5618168,,0.0,
5596096,,0.145226,
5651276,,7e-07,
5640240,,6.5e-06,
5629304,,2.02e-05,
5586979,,0.0003578,
5601336,,0.0004295,
5656516,,8e-07,
5623408,,0.8952967,
5612372,,1e-07,
5590300,,0.0002873,
5645480,,5.28e-05,
5634444,,0.8307142,
5607043,,1.1e-06,
5662223,,0.0002983,
5618079,,3e-07,
5596007,,0.0006593,
5651187,,1.5e-06,
5640151,,1.1e-05,
5629215,,5.12e-05,
5601592,,0.0002599,
5656772,,7e-07,
5623664,,1.16e-05,
5612628,,1.67e-05,
5590556,,1.8e-06,
5645736,,4e-07,
5634700,,1.7e-06,
5607299,,2.2e-06,
5662479,,0.0,
5618335,,7.4e-06,
5596263,,5.28e-05,
5651443,,6.3e-06,
5640407,,0.0,
5586890,,0.0001323,
5629126,,9.95e-05,
5601503,,0.0005448,
5656683,,2.7e-06,
5623575,,1.89e-05,
5612539,,3e-07,
5590467,,0.0002291,
5645647,,6.7e-06,
5634611,,4.33e-05,
5607210,,3.3e-06,
5662390,,6.4e-06,
5618246,,1.1e-06,
5596174,,7.74e-05,
5651354,,2.02e-05,
5640318,,2.16e-05,
5629382,,1.46e-05,
5586801,,0.0001442,
5587057,,3e-07,
5601414,,1.15e-05,
5656594,,1.71e-05,
5623486,,1.5e-06,
5612450,,3.62e-05,
5590378,,7e-07,
5645558,,3.04e-05,
5634522,,1e-07,
5607121,,0.0008522,
5662301,,1e-07,
5618157,,0.0003808,
5596085,,0.0001426,
5651265,,3.1e-05,
5640229,,2e-07,
5629293,,0.0002399,
5601670,,0.0003581,
5656850,,0.1316241,
5623742,,0.0,
5612706,,4.1e-06,
5590634,,5.3e-06,
5645814,,0.0004559,
5634778,,5e-06,
5586968,,7e-06,
5601325,,0.165053,
5656505,,0.0001165,
5623397,,0.0008042,
5612361,,1.8e-06,
5590289,,4e-07,
5645469,,1.6e-06,
5634433,,0.1700808,
5607032,,2.1e-06,
5662212,,3e-07,
5618068,,2.47e-05,
5595996,,2.7e-06,
5651176,,5.04e-05,
5640140,,0.0006638,
5629204,,2.66e-05,
5601581,,0.0,
5656761,,9.2e-06,
5623653,,0.0001763,
5612617,,0.0001639,
5590545,,0.0003199,
5645725,,1.4e-06,
5634689,,1.54e-05,
5607288,,7.03e-05,
5662468,,2.78e-05,
5618324,,2.5e-05,
5596252,,0.00057,
5651432,,0.0001723,
5640396,,0.0,
5586879,,1.5e-06,
5629115,,4e-07,
5601492,,2e-06,
5656672,,0.1172723,
5623564,,9.3e-05,
5612528,,2.87e-05,
5590456,,1e-07,
5645636,,3.23e-05,
5634600,,9.9e-06,
5607199,,8.2e-06,
5662379,,0.8854773,
5618235,,6.5e-06,
5596163,,0.2168722,
5651343,,0.0004244,
5640307,,1.21e-05,
5629371,,0.0001868,
5586790,,2.1e-06,
5587046,,8.29e-05,
5601403,,0.0004235,
5656583,,0.882921,
5623475,,6.26e-05,
5612439,,0.0011815,
5590367,,3.6e-05,
5645547,,0.0001722,
5634511,,0.0001575,
5607110,,9e-07,
5662290,,4e-07,
5618146,,1e-07,
5596074,,4.4e-06,
5651254,,0.2212574,
5640218,,8.2e-06,
5629282,,9.7e-06,
5601659,,3e-07,
5656839,,7e-07,
5623731,,1e-07,
5612695,,0.000116,
5590623,,0.0001962,
5645803,,1e-07,
5634767,,0.0002123,
5607366,,2.9e-06,
5662546,,2.09e-05,
5618402,,1e-07,
5596330,,0.0005742,
5651510,,1e-06,
5640474,,0.0003409,
5586957,,0.0004911,
5607021,,2.43e-05,
5662201,,3.72e-05,
5618057,,6.81e-05,
5595985,,6.65e-05,
5651165,,0.536191,
5640129,,2.3e-06,
5629193,,4.4e-05,
5601570,,5e-07,
5656750,,3.86e-05,
5623642,,4e-07,
5612606,,1.3e-06,
5590534,,5e-07,
5645714,,4.5e-06,
5634678,,0.0,
5607277,,0.0001615,
5662457,,0.0,
5618313,,0.0,
5596241,,2.08e-05,
5651421,,1.5e-06,
5640385,,7.12e-05,
5586868,,0.0001356,
5629104,,0.000665,
5601481,,3.07e-05,
5656661,,1e-07,
5623553,,0.0,
5612517,,0.0006791,
5590445,,1.1e-06,
5645625,,0.0002342,
5634589,,9e-06,
5607188,,5.99e-05,
5662368,,0.0001396,
5618224,,2.52e-05,
5596152,,0.000109,
5651332,,1.7e-06,
5640296,,2e-07,
5629360,,1.1e-06,
5586779,,0.000146,
5587035,,4e-07,
5601392,,0.8339714,
5656572,,3.5e-06,
5623464,,1e-07,
5612428,,6e-07,
5590356,,5.72e-05,
5645536,,0.0,
5634500,,6.17e-05,
5607099,,1.19e-05,
5662279,,1.6e-06,
5618135,,1.1e-06,
5596063,,6.54e-05,
5651243,,1.6e-06,
5640207,,8e-07,
5629271,,5.8e-05,
5601648,,1.43e-05,
5656828,,9.2e-06,
5623720,,3e-07,
5612684,,0.0044441,
5590612,,4e-07,
5645792,,1.8e-06,
5634756,,5e-06,
5607355,,2.36e-05,
5662535,,0.0001252,
5618391,,7e-07,
5596319,,2.82e-05,
5651499,,2.3e-05,
5640463,,0.0924485,
5586946,,3.6e-06,
5629182,,1.8e-06,
5601559,,4.73e-05,
5656739,,1e-07,
5623631,,2.3e-06,
5612595,,2.89e-05,
5590523,,7.2e-06,
5645703,,3.72e-05,
5634667,,2.1e-06,
5607266,,0.0001305,
5662446,,3.95e-05,
5618302,,3e-07,
5596230,,0.0374721,
5651410,,3.76e-05,
5640374,,2.6e-06,
5629438,,0.0018456,
5586857,,1.5e-06,
5629093,,5e-07,
5601470,,0.0002591,
5656650,,3.8e-06,
5623542,,1e-07,
5612506,,6e-07,
5590434,,3.7e-05,
5645614,,8e-07,
5634578,,6e-07,
5607177,,0.8313128,
5662357,,0.0002892,
5618213,,2e-07,
5596141,,0.0012598,
5651321,,3.47e-05,
5640285,,6.03e-05,
5629349,,6.3e-06,
5586768,,2.1e-06,
5587024,,0.0004203,
5601381,,4.6e-06,
5656561,,0.1344567,
5623453,,5.29e-05,
5612417,,3e-06,
5590345,,0.0014512,
5645525,,2.1e-06,
5634489,,8.8e-06,
5607088,,0.0014581,
5662268,,3.44e-05,
5618124,,5.26e-05,
5596052,,0.0005336,
5651232,,5.23e-05,
5640196,,3.13e-05,
5629260,,1.87e-05,
5601637,,0.0005298,
5656817,,3.79e-05,
5623709,,4.7e-06,
5612673,,2.5e-06,
5590601,,8.69e-05,
5645781,,9.11e-05,
5634745,,0.838382,
5607344,,0.0010624,
5662524,,0.8450116,
5618380,,7.4e-06,
5596308,,0.0001241,
5651488,,0.2292205,
5640452,,4.7e-05,
5586935,,0.185769,
5629171,,1.09e-05,
5601548,,0.0009774,
5656728,,9e-07,
5623620,,2.06e-05,
5612584,,0.0591802,
5590512,,8.51e-05,
5645692,,9.63e-05,
5634656,,2.13e-05,
5607255,,9e-06,
5662435,,1e-07,
5618291,,1e-06,
5596219,,7.16e-05,
5651399,,0.5522593,
5640363,,0.8488737,
5629427,,6.6e-06,
5586846,,0.0001365,
5601459,,3e-07,
5656639,,2.3e-05,
5623531,,3e-07,
5612495,,1.11e-05,
5590423,,0.0,
5645603,,1.69e-05,
5634567,,1e-07,
5607166,,2.3e-06,
5662346,,1.51e-05,
5618202,,1.9e-05,
5596130,,9.34e-05,
5651310,,0.5281483,
5640274,,1e-07,
5629338,,3.32e-05,
5586757,,0.0001435,
5587013,,5.93e-05,
5601370,,0.0001264,
5656550,,3.6e-06,
5623442,,0.8771752,
5612406,,2.84e-05,
5590334,,2e-07,
5645514,,9e-06,
5634478,,0.8344244,
5607077,,4e-07,
5662257,,0.0001042,
5618113,,3e-07,
5596041,,1.6e-06,
5651221,,4e-07,
5640185,,2e-07,
5629249,,0.0002238,
5601626,,0.0,
5656806,,2e-07,
5623698,,0.0001331,
5612662,,1.67e-05,
5590590,,2e-07,
5645770,,2.4e-06,
5634734,,1.4e-06,
5607333,,7e-07,
5662513,,1.6e-06,
5618369,,0.0002561,
5596297,,0.201551,
5651477,,1.5e-06,
5640441,,0.0028233,
5586924,,0.0001402,
5629160,,3.89e-05,
5601537,,1.14e-05,
5656717,,8.2e-06,
5623609,,9.35e-05,
5612573,,5e-07,
5590501,,0.0006278,
5645681,,1.28e-05,
5634645,,4e-07,
5607244,,5.85e-05,
5662424,,5.87e-05,
5618280,,7.7e-06,
5596208,,0.0007423,
5651388,,4.3e-06,
5640352,,9.7e-06,
5629416,,4.78e-05,
5586835,,1.5e-06,
5601448,,1.7e-05,
5656628,,0.0006416,
5623520,,1.15e-05,
5612484,,7.11e-05,
5590412,,5e-07,
5645592,,0.0053798,
5634556,,1.55e-05,
5607155,,0.0002083,
5662335,,2e-07,
5618191,,0.000137,
5596119,,0.2270134,
5651299,,6.7e-06,
5640263,,8e-07,
5629327,,1e-07,
5586746,,2.13e-05,
5587002,,1.39e-05,
5601359,,1e-07,
5656539,,0.0004053,
5623431,,2.63e-05,
5612395,,5.66e-05,
5590323,,5.4e-06,
5645503,,4e-05,
5634467,,6.26e-05,
5607066,,3.9e-06,
5662246,,1e-07,
5618102,,1.56e-05,
5596030,,6.23e-05,
5651210,,5.4e-06,
5640174,,1.07e-05,
5629238,,0.0042052,
5601615,,3e-07,
5656795,,3.02e-05,
5623687,,0.0,
5612651,,0.0001677,
5590579,,1.13e-05,
5645759,,0.0035701,
5634723,,1.35e-05,
5607322,,8.9e-06,
5662502,,1.28e-05,
5618358,,1e-07,
5596286,,6.34e-05,
5651466,,4.7e-05,
5640430,,1.07e-05,
5586913,,3.37e-05,
5629149,,0.0002335,
5601526,,0.8952583,
5656706,,2.69e-05,
5623598,,3e-07,
5612562,,1.25e-05,
5590490,,1e-07,
5645670,,0.0737037,
5634634,,5.67e-05,
5607233,,0.102069,
5662413,,0.8016379,
5618269,,0.0004024,
5596197,,2.54e-05,
5651377,,0.0001125,
5640341,,0.0001606,
5629405,,1e-07,
5586824,,0.0001334,
5587080,,6.96e-05,
5601437,,0.0001839,
5656617,,0.0,
5623509,,0.0001347,
5612473,,2e-07,
5590401,,3.37e-05,
5645581,,9e-07,
5634545,,6e-07,
5607144,,1.66e-05,
5662324,,6.28e-05,
5618180,,1.93e-05,
5596108,,9.14e-05,
5651288,,0.0001564,
5640252,,2e-07,
5629316,,3.4e-06,
5586735,,0.6152582,
5586991,,0.7541641,
5601348,,5.5e-06,
5656528,,1.08e-05,
5623420,,1.1e-06,
5612384,,0.0002967,
5590312,,4.64e-05,
5645492,,0.0002401,
5634456,,1.8e-06,
5607055,,7.72e-05,
5662235,,7.9e-06,
5618091,,5.58e-05,
5596019,,0.0276036,
5651199,,0.0001891,
5640163,,0.1421113,
5629227,,2e-07,
5601604,,7.8e-06,
5656784,,0.0,
5623676,,3e-07,
5612640,,1.9e-06,
5590568,,0.0004579,
5645748,,0.0387384,
5634712,,0.0,
5607311,,0.0,
5662491,,9.08e-05,
5618347,,1.1e-06,
5596275,,0.0005712,
5651455,,5e-07,
5640419,,4e-07,
5586902,,1.6e-06,
5629138,,8.9e-06,
5601515,,1.63e-05,
5656695,,1e-07,
5623587,,2.2e-06,
5612551,,7.21e-05,
5590479,,9e-07,
5645659,,9e-07,
5634623,,4.34e-05,
5607222,,5e-07,
5662402,,7.61e-05,
5618258,,1e-07,
5596186,,1e-06,
5651366,,7e-07,
5640330,,4e-07,
5629394,,3.5e-06,
5586813,,1.5e-06,
5587069,,2.49e-05,
5601426,,0.0,
5656606,,1.4e-06,
5623498,,1e-07,
5612462,,1e-06,
5590390,,1e-07,
5645570,,6.1e-06,
5634534,,3e-07,
5607133,,0.0001571,
5662313,,0.0,
5618169,,0.8981601,
5596097,,0.0018245,
5651277,,4e-07,
5640241,,1.8e-06,
5629305,,1.46e-05,
5586980,,0.000239,
5601337,,0.000331,
5656517,,4e-07,
5623409,,0.101051,
5612373,,0.0,
5590301,,0.0002531,
5645481,,5.82e-05,
5634445,,0.1675876,
5607044,,6e-07,
5662224,,0.0002449,
5618080,,1e-07,
5596008,,0.0002904,
5651188,,1.5e-06,
5640152,,6.6e-06,
5629216,,5.12e-05,
5601593,,0.0001291,
5656773,,7e-07,
5623665,,1.16e-05,
5612629,,1.67e-05,
5590557,,1.7e-06,
5645737,,4e-07,
5634701,,1.7e-06,
5607300,,1.5e-06,
5662480,,0.897048,
5618336,,5.2e-06,
5596264,,4.98e-05,
5651444,,4.2e-06,
5640408,,0.0,
5586891,,0.0001169,
5629127,,9.95e-05,
5601504,,0.0003995,
5656684,,2.5e-06,
5623576,,1.55e-05,
5612540,,1e-07,
5590468,,3.82e-05,
5645648,,6.5e-06,
5634612,,9.7e-06,
5607211,,1.8e-06,
5662391,,4.6e-06,
5618247,,9e-07,
5596175,,9.38e-05,
5651355,,1.86e-05,
5640319,,1.52e-05,
5629383,,1.02e-05,
5586802,,0.0001207,
5587058,,0.6070977,
5601415,,4.3e-06,
5656595,,1.29e-05,
5623487,,1.5e-06,
5612451,,2.76e-05,
5590379,,4e-07,
5645559,,3.04e-05,
5634523,,0.8185138,
5607122,,0.0008067,
5662302,,1e-07,
5618158,,0.0003401,
5596086,,6.83e-05,
5651266,,8.2e-06,
5640230,,2e-07,
5629294,,0.0001828,
5601671,,0.0003581,
5656851,,0.0013161,
5623743,,0.0,
5612707,,4.1e-06,
5590635,,1e-06,
5645815,,0.0004292,
5634779,,3.4e-06,
5586969,,7e-06,
5601326,,0.0068486,
5656506,,0.000233,
5623398,,0.0004352,
5612362,,1.8e-06,
5590290,,2e-07,
5645470,,0.9369043,
5634434,,0.0015306,
5607033,,1.9e-06,
5662213,,2e-07,
5618069,,2.47e-05,
5595997,,4.4e-06,
5651177,,2.43e-05,
5640141,,0.0003946,
5629205,,0.8897628,
5601582,,0.0,
5656762,,7.6e-06,
5623654,,0.0001524,
5612618,,0.0001613,
5590546,,0.000286,
5645726,,1.4e-06,
5634690,,1.42e-05,
5607289,,2.09e-05,
5662469,,2.26e-05,
5618325,,2.5e-05,
5596253,,0.0004754,
5651433,,0.0001178,
5640397,,0.8863812,
5586880,,1.1e-06,
5629116,,0.8813708,
5601493,,4e-07,
5656673,,0.0007295,
5623565,,7.08e-05,
5612529,,1.64e-05,
5590457,,1e-07,
5645637,,3.23e-05,
5634601,,9.1e-06,
5607200,,7.2e-06,
5662380,,0.1139663,
5618236,,4.9e-06,
5596164,,0.0958741,
5651344,,0.0002955,
5640308,,1.03e-05,
5629372,,0.0001168,
5586791,,1.5e-06,
5587047,,5.11e-05,
5601404,,0.0003022,
5656584,,0.1157984,
5623476,,5.43e-05,
5612440,,0.0005602,
5590368,,3.6e-05,
5645548,,0.0001169,
5634512,,0.0001073,
5607111,,5e-07,
5662291,,4e-07,
5618147,,1e-07,
5596075,,0.5502898,
5651255,,0.0022631,
5640219,,7.4e-06,
5629283,,9.7e-06,
5601660,,3e-07,
5656840,,7e-07,
5623732,,1e-07,
5612696,,0.0001168,
5590624,,0.0001962,
5645804,,1e-07,
5634768,,4.8e-05,
5607367,,1.4e-06,
5662547,,2.09e-05,
5618403,,0.8923037,
5596331,,0.0005344,
5651511,,6e-07,
5640475,,0.0002557,
5586958,,0.0004911,
5607022,,2.32e-05,
5662202,,6.75e-05,
5618058,,5.55e-05,
5595986,,7.06e-05,
5651166,,0.2595168,
5640130,,9e-07,
5629194,,5.12e-05,
5601571,,5e-07,
5656751,,2.84e-05,
5623643,,3e-07,
5612607,,3e-07,
5590535,,5e-07,
5645715,,4.4e-06,
5634679,,0.0,
5607278,,0.0001083,
5662458,,0.0,
5618314,,0.0,
5596242,,6.9e-06,
5651422,,1.5e-06,
5640386,,4.28e-05,
5586869,,0.0001026,
5629105,,0.0007578,
5601482,,2.07e-05,
5656662,,1e-07,
5623554,,0.0,
5612518,,0.0005726,
5590446,,7e-07,
5645626,,0.0001776,
5634590,,6e-07,
5607189,,5.59e-05,
5662369,,2.4e-05,
5618225,,2.52e-05,
5596153,,8.24e-05,
5651333,,1.7e-06,
5640297,,2e-07,
5629361,,7e-07,
5586780,,0.000128,
5587036,,0.7692362,
5601393,,0.1561937,
5656573,,3.4e-06,
5623465,,1e-07,
5612429,,5e-07,
5590357,,5.72e-05,
5645537,,0.8941005,
5634501,,1.94e-05,
5607100,,8.4e-06,
5662280,,1.6e-06,
5618136,,1.1e-06,
5596064,,5.44e-05,
5651244,,1.6e-06,
5640208,,6e-07,
5629272,,5.36e-05,
5601649,,1.43e-05,
5656829,,8.9e-06,
5623721,,3e-07,
5612685,,0.001525,
5590613,,4e-07,
5645793,,1e-06,
5634757,,9.2e-06,
5607356,,9.5e-06,
5662536,,0.0001236,
5618392,,2e-07,
5596320,,3.9e-06,
5651500,,1.24e-05,
5640464,,0.0047168,
5586947,,1.2e-06,
5629183,,0.0,
5601560,,2.73e-05,
5656740,,0.0,
5623632,,2.2e-06,
5612596,,2.89e-05,
5590524,,5.2e-06,
5645704,,1.82e-05,
5634668,,1.7e-06,
5607267,,9.03e-05,
5662447,,2.79e-05,
5618303,,3e-07,
5596231,,0.000171,
5651411,,3.14e-05,
5640375,,7e-07,
5629439,,0.0018456,
5586858,,1.2e-06,
5629094,,1e-07,
5601471,,0.0001943,
5656651,,3.8e-06,
5623543,,1e-07,
5612507,,5e-07,
5590435,,3.7e-05,
5645615,,8e-07,
5634579,,3e-07,
5607178,,0.1594964,
5662358,,0.0002892,
5618214,,2e-07,
5596142,,0.0006871,
5651322,,2.14e-05,
5640286,,6.03e-05,
5629350,,6.1e-06,
5586769,,1.5e-06,
5587025,,0.0002867,
5601382,,2.6e-06,
5656562,,0.00042,
5623454,,4.31e-05,
5612418,,3e-06,
5590346,,0.0013008,
5645526,,1.9e-06,
5634490,,2.6e-06,
5607089,,0.0008452,
5662269,,2.49e-05,
5618125,,5.26e-05,
5596053,,0.0005336,
5651233,,5.23e-05,
5640197,,3.13e-05,
5629261,,1.29e-05,
5601638,,0.0005298,
5656818,,3.78e-05,
5623710,,1.8e-06,
5612674,,2.5e-06,
5590602,,5.2e-05,
5645782,,3.56e-05,
5634746,,0.1581936,
5607345,,0.0008838,
5662525,,0.1527064,
5618381,,7.4e-06,
5596309,,6.89e-05,
5651489,,0.0031793,
5640453,,4.64e-05,
5586936,,0.0016732,
5629172,,9.1e-06,
5601549,,0.0005674,
5656729,,7e-07,
5623621,,1.52e-05,
5612585,,0.0004927,
5590513,,8.45e-05,
5645693,,8.39e-05,
5634657,,2.02e-05,
5607256,,8.9e-06,
5662436,,1e-07,
5618292,,1e-06,
5596220,,6.98e-05,
5651400,,0.2360932,
5640364,,0.1486821,
5629428,,6.6e-06,
5586847,,0.0001016,
5601460,,3e-07,
5656640,,2.29e-05,
5623532,,2e-07,
5612496,,3.3e-06,
5590424,,0.0,
5645604,,1.23e-05,
5634568,,0.8197883,
5607167,,2.2e-06,
5662347,,1.51e-05,
5618203,,1.23e-05,
5596131,,8.78e-05,
5651311,,0.2378772,
5640275,,0.8450318,
5629339,,3.11e-05,
5586758,,0.0001296,
5587014,,3.8e-05,
5601371,,0.0001034,
5656551,,8e-07,
5623443,,0.1034446,
5612407,,1.17e-05,
5590335,,0.0,
5645515,,8e-06,
5634479,,0.1638886,
5607078,,3e-07,
5662258,,0.0001042,
5618114,,3e-07,
5596042,,1.6e-06,
5651222,,1e-07,
5640186,,0.0,
5629250,,0.0002024,
5601627,,0.0,
5656807,,1e-07,
5623699,,7.28e-05,
5612663,,1.67e-05,
5590591,,0.8134052,
5645771,,0.9494896,
5634735,,1e-06,
5607334,,7e-07,
5662514,,8e-07,
5618370,,0.0002213,
5596298,,0.1282816,
5651478,,1.5e-06,
5640442,,0.0028233,
5586925,,8e-05,
5629161,,3.89e-05,
5601538,,8.7e-06,
5656718,,7.1e-06,
5623610,,7.12e-05,
5612574,,4e-07,
5590502,,0.0004028,
5645682,,1.8e-06,
5634646,,4e-07,
5607245,,5.73e-05,
5662425,,2.48e-05,
5618281,,7e-06,
5596209,,0.0003769,
5651389,,4.3e-06,
5640353,,9.7e-06,
5629417,,2.91e-05,
5586836,,1.2e-06,
5601449,,1.05e-05,
5656629,,0.0002998,
5623521,,4.7e-06,
5612485,,4.92e-05,
5590413,,3e-07,
5645593,,0.0013717,
5634557,,1.03e-05,
5607156,,0.0001108,
5662336,,1e-07,
5618192,,0.0001124,
5596120,,0.0906784,
5651300,,5.8e-06,
5640264,,8e-07,
5629328,,1e-07,
5586747,,2.8e-06,
5587003,,2.8e-06,
5601360,,1e-07,
5656540,,0.000218,
5623432,,2.38e-05,
5612396,,5.2e-05,
5590324,,5e-06,
5645504,,4e-05,
5634468,,3.31e-05,
5607067,,3e-06,
5662247,,0.8376496,
5618103,,1.56e-05,
5596031,,2.79e-05,
5651211,,4.9e-06,
5640175,,1.07e-05,
5629239,,0.0042052,
5601616,,3e-07,
5656796,,2.5e-05,
5623688,,0.0,
5612652,,0.0001613,
